output_text=D:/code/cpp/vs/myKCF/joaofaro/joao/run/output_data/20260608_2018.txt
effective_feature_channels=22
Running KCF evaluation
config=D:\code\cpp\vs\myKCF\joaofaro\joao\configs\dut_hog18_cn4_conf.yaml
experiment.name=dut_hog18_cn4_conf
experiment.description=DUT AUAV video14 image sequence with 18-channel FHOG, 4-channel CN, and confidence-controlled update
input.type=image_sequence
video=
image_dir=C:/Users/yala5/Desktop/auav_data/dut_auav_data/V0/video14
image_extension=.jpg
image_start_index=1
image_index_digits=5
annotation=C:/Users/yala5/Desktop/auav_data/dut_auav_data/V0GT/video14_gt.txt
save_video=false
output_video=D:/code/cpp/vs/myKCF/joaofaro/joao/run/dut_output.mp4
fixed_window=false
multiscale=true
hog.enabled=true
hog.channels=18
cn.enabled=true
cn.channels=4
lab.enabled=false
fusion.mode=concat
confidence.enabled=true
confidence.psr_exclusion_radius=4
confidence.eps=0.000
confidence.warmup_frames=8
confidence.ema_alpha=0.080
confidence.medium_ema_alpha=0.040
confidence.low_ema_alpha=0.010
confidence.high_ratio=0.850
confidence.low_ratio=0.300
confidence.hard_low_ratio=0.150
confidence.medium_lr_factor=0.700
confidence.soft_low_position_damping=0.900
confidence.medium_scale_smoothing=0.900
confidence.hard_low_displacement_threshold=0.650
confidence.hard_low_position_damping=0.600
frame=1, load_ms=21.352, kcf_ms=0.000, target=valid, CLE=0.000, IoU=1.000, peak=0.000, PSR=0.000, APCE=0.000, psr_ema=0.000, apce_ema=0.000, confidence=warmup, displacement_ratio=0.000, lr=0.000, action=accept, template_updated=false, scale_updated=false, ema_updated=false
frame=2, load_ms=22.497, kcf_ms=12.232, target=valid, CLE=1.414, IoU=0.891, peak=0.837, PSR=127.068, APCE=105.744, psr_ema=0.000, apce_ema=0.000, confidence=warmup, displacement_ratio=0.006, lr=0.012, action=accept, template_updated=true, scale_updated=false, ema_updated=false
frame=3, load_ms=21.012, kcf_ms=11.072, target=valid, CLE=1.581, IoU=0.929, peak=0.739, PSR=82.144, APCE=75.809, psr_ema=0.000, apce_ema=0.000, confidence=warmup, displacement_ratio=0.014, lr=0.012, action=accept, template_updated=true, scale_updated=false, ema_updated=false
frame=4, load_ms=21.174, kcf_ms=11.542, target=valid, CLE=2.062, IoU=0.868, peak=0.698, PSR=63.948, APCE=81.530, psr_ema=0.000, apce_ema=0.000, confidence=warmup, displacement_ratio=0.008, lr=0.012, action=accept, template_updated=true, scale_updated=false, ema_updated=false
frame=5, load_ms=21.804, kcf_ms=12.396, target=valid, CLE=2.915, IoU=0.854, peak=0.680, PSR=56.617, APCE=73.110, psr_ema=0.000, apce_ema=0.000, confidence=warmup, displacement_ratio=0.018, lr=0.012, action=accept, template_updated=true, scale_updated=false, ema_updated=false
frame=6, load_ms=21.464, kcf_ms=11.242, target=valid, CLE=5.025, IoU=0.797, peak=0.624, PSR=57.648, APCE=60.188, psr_ema=0.000, apce_ema=0.000, confidence=warmup, displacement_ratio=0.009, lr=0.012, action=accept, template_updated=true, scale_updated=false, ema_updated=false
frame=7, load_ms=21.646, kcf_ms=11.173, target=valid, CLE=4.500, IoU=0.787, peak=0.577, PSR=43.744, APCE=53.744, psr_ema=0.000, apce_ema=0.000, confidence=warmup, displacement_ratio=0.018, lr=0.012, action=accept, template_updated=true, scale_updated=false, ema_updated=false
frame=8, load_ms=21.484, kcf_ms=11.417, target=valid, CLE=6.265, IoU=0.733, peak=0.563, PSR=34.564, APCE=39.374, psr_ema=0.000, apce_ema=0.000, confidence=warmup, displacement_ratio=0.009, lr=0.012, action=accept, template_updated=true, scale_updated=true, ema_updated=false
frame=9, load_ms=21.145, kcf_ms=11.191, target=valid, CLE=6.519, IoU=0.722, peak=0.495, PSR=30.057, APCE=29.969, psr_ema=61.974, apce_ema=64.934, confidence=warmup, displacement_ratio=0.016, lr=0.012, action=accept, template_updated=true, scale_updated=false, ema_updated=true
frame=10, load_ms=21.364, kcf_ms=11.261, target=valid, CLE=6.727, IoU=0.690, peak=0.471, PSR=23.543, APCE=32.451, psr_ema=60.436, apce_ema=63.634, confidence=medium, displacement_ratio=0.023, lr=0.008, action=accept, template_updated=true, scale_updated=false, ema_updated=true
frame=11, load_ms=21.202, kcf_ms=10.992, target=valid, CLE=3.162, IoU=0.871, peak=0.445, PSR=21.846, APCE=26.676, psr_ema=58.893, apce_ema=62.156, confidence=medium, displacement_ratio=0.024, lr=0.008, action=accept, template_updated=true, scale_updated=false, ema_updated=true
frame=12, load_ms=21.162, kcf_ms=10.984, target=valid, CLE=2.000, IoU=0.896, peak=0.432, PSR=21.027, APCE=26.431, psr_ema=57.378, apce_ema=60.727, confidence=medium, displacement_ratio=0.016, lr=0.008, action=accept, template_updated=true, scale_updated=false, ema_updated=true
frame=13, load_ms=21.434, kcf_ms=10.999, target=valid, CLE=3.536, IoU=0.694, peak=0.403, PSR=20.324, APCE=22.626, psr_ema=55.896, apce_ema=59.203, confidence=medium, displacement_ratio=0.064, lr=0.008, action=accept, template_updated=true, scale_updated=true, ema_updated=true
frame=14, load_ms=21.092, kcf_ms=11.058, target=valid, CLE=1.803, IoU=0.779, peak=0.429, PSR=21.621, APCE=27.160, psr_ema=54.525, apce_ema=57.921, confidence=medium, displacement_ratio=0.015, lr=0.008, action=accept, template_updated=true, scale_updated=false, ema_updated=true
frame=15, load_ms=21.294, kcf_ms=11.072, target=valid, CLE=2.236, IoU=0.891, peak=0.396, PSR=19.074, APCE=24.231, psr_ema=53.107, apce_ema=56.574, confidence=medium, displacement_ratio=0.039, lr=0.008, action=accept, template_updated=true, scale_updated=false, ema_updated=true
frame=16, load_ms=21.393, kcf_ms=11.571, target=valid, CLE=2.693, IoU=0.801, peak=0.467, PSR=22.045, APCE=35.852, psr_ema=51.865, apce_ema=55.745, confidence=medium, displacement_ratio=0.018, lr=0.008, action=accept, template_updated=true, scale_updated=false, ema_updated=true
frame=17, load_ms=22.634, kcf_ms=11.609, target=valid, CLE=0.500, IoU=0.810, peak=0.430, PSR=19.857, APCE=31.251, psr_ema=50.584, apce_ema=54.765, confidence=medium, displacement_ratio=0.018, lr=0.008, action=accept, template_updated=true, scale_updated=false, ema_updated=true
frame=18, load_ms=21.730, kcf_ms=11.170, target=valid, CLE=1.414, IoU=0.828, peak=0.437, PSR=18.405, APCE=26.877, psr_ema=49.297, apce_ema=53.650, confidence=medium, displacement_ratio=0.034, lr=0.008, action=accept, template_updated=true, scale_updated=false, ema_updated=true
frame=19, load_ms=21.305, kcf_ms=11.564, target=valid, CLE=1.803, IoU=0.742, peak=0.447, PSR=19.052, APCE=27.923, psr_ema=48.087, apce_ema=52.620, confidence=medium, displacement_ratio=0.036, lr=0.008, action=accept, template_updated=true, scale_updated=false, ema_updated=true
frame=20, load_ms=21.095, kcf_ms=11.327, target=valid, CLE=3.041, IoU=0.890, peak=0.440, PSR=18.749, APCE=27.911, psr_ema=46.914, apce_ema=51.632, confidence=medium, displacement_ratio=0.024, lr=0.008, action=accept, template_updated=true, scale_updated=false, ema_updated=true
frame=21, load_ms=22.307, kcf_ms=13.779, target=valid, CLE=4.301, IoU=0.789, peak=0.412, PSR=17.058, APCE=22.660, psr_ema=45.719, apce_ema=50.473, confidence=medium, displacement_ratio=0.041, lr=0.008, action=accept, template_updated=true, scale_updated=false, ema_updated=true
frame=22, load_ms=21.571, kcf_ms=13.897, target=valid, CLE=1.118, IoU=0.798, peak=0.413, PSR=19.239, APCE=24.586, psr_ema=44.660, apce_ema=49.438, confidence=medium, displacement_ratio=0.040, lr=0.008, action=accept, template_updated=true, scale_updated=false, ema_updated=true
frame=23, load_ms=21.989, kcf_ms=11.421, target=valid, CLE=1.803, IoU=0.742, peak=0.368, PSR=13.829, APCE=18.814, psr_ema=43.427, apce_ema=48.213, confidence=medium, displacement_ratio=0.031, lr=0.008, action=accept, template_updated=true, scale_updated=false, ema_updated=true
frame=24, load_ms=21.161, kcf_ms=12.134, target=valid, CLE=1.581, IoU=0.694, peak=0.381, PSR=15.756, APCE=20.167, psr_ema=42.320, apce_ema=47.091, confidence=medium, displacement_ratio=0.030, lr=0.008, action=accept, template_updated=true, scale_updated=false, ema_updated=true
frame=25, load_ms=21.607, kcf_ms=11.062, target=valid, CLE=2.693, IoU=0.677, peak=0.376, PSR=14.338, APCE=20.462, psr_ema=41.201, apce_ema=46.026, confidence=medium, displacement_ratio=0.036, lr=0.008, action=accept, template_updated=true, scale_updated=false, ema_updated=true
frame=26, load_ms=21.093, kcf_ms=10.951, target=valid, CLE=2.550, IoU=0.677, peak=0.415, PSR=15.604, APCE=23.371, psr_ema=40.177, apce_ema=45.120, confidence=medium, displacement_ratio=0.049, lr=0.008, action=accept, template_updated=true, scale_updated=false, ema_updated=true
frame=27, load_ms=21.816, kcf_ms=12.047, target=valid, CLE=2.915, IoU=0.694, peak=0.443, PSR=16.594, APCE=25.235, psr_ema=39.234, apce_ema=44.324, confidence=medium, displacement_ratio=0.042, lr=0.008, action=accept, template_updated=true, scale_updated=false, ema_updated=true
frame=28, load_ms=21.942, kcf_ms=11.019, target=valid, CLE=3.162, IoU=0.792, peak=0.508, PSR=20.162, APCE=29.953, psr_ema=38.471, apce_ema=43.749, confidence=medium, displacement_ratio=0.068, lr=0.008, action=accept, template_updated=true, scale_updated=true, ema_updated=true
