output_text=D:/code/cpp/vs/myKCF/joaofaro/joao/run/output_data/20260608_1340.txt
output_video=D:/code/cpp/vs/myKCF/joaofaro/joao/run/output_video/20260608_1340.mp4
effective_feature_channels=18
[ INFO:0@0.042] global videoio_registry.cpp:244 cv::`anonymous-namespace'::VideoBackendRegistry::VideoBackendRegistry VIDEOIO: Enabled backends(9, sorted by priority): FFMPEG(1000); GSTREAMER(990); INTEL_MFX(980); MSMF(970); DSHOW(960); CV_IMAGES(950); CV_MJPEG(940); UEYE(930); OBSENSOR(920)
[ INFO:0@0.050] global backend_plugin.cpp:383 cv::impl::getPluginCandidates Found 3 plugin(s) for FFMPEG
[ INFO:0@0.054] global plugin_loader.impl.hpp:67 cv::plugin::impl::DynamicLib::libraryLoad load D:\code\cpp\vs\myKCF\joaofaro\joao\out\build\vs2022-debug\opencv_videoio_ffmpeg4100_64d.dll => FAILED
[ INFO:0@0.062] global plugin_loader.impl.hpp:67 cv::plugin::impl::DynamicLib::libraryLoad load opencv_videoio_ffmpeg4100_64d.dll => FAILED
[ INFO:0@0.070] global plugin_loader.impl.hpp:67 cv::plugin::impl::DynamicLib::libraryLoad load opencv_videoio_ffmpeg4100_64.dll => OK
[ INFO:0@0.073] global backend_plugin.cpp:50 cv::impl::PluginBackend::initCaptureAPI Found entry: 'opencv_videoio_capture_plugin_init_v1'
[ INFO:0@0.077] global backend_plugin.cpp:169 cv::impl::PluginBackend::checkCompatibility Video I/O: initialized 'FFmpeg OpenCV Video I/O Capture plugin': built with OpenCV 4.10 (ABI/API = 1/1), current OpenCV version is '4.10.0' (ABI/API = 1/1)
[ INFO:0@0.084] global backend_plugin.cpp:69 cv::impl::PluginBackend::initCaptureAPI Video I/O: plugin is ready to use 'FFmpeg OpenCV Video I/O Capture plugin'
[ INFO:0@0.089] global backend_plugin.cpp:84 cv::impl::PluginBackend::initWriterAPI Found entry: 'opencv_videoio_writer_plugin_init_v1'
[ INFO:0@0.093] global backend_plugin.cpp:169 cv::impl::PluginBackend::checkCompatibility Video I/O: initialized 'FFmpeg OpenCV Video I/O Writer plugin': built with OpenCV 4.10 (ABI/API = 1/1), current OpenCV version is '4.10.0' (ABI/API = 1/1)
[ INFO:0@0.101] global backend_plugin.cpp:103 cv::impl::PluginBackend::initWriterAPI Video I/O: plugin is ready to use 'FFmpeg OpenCV Video I/O Writer plugin'
Running KCF evaluation
config=D:\code\cpp\vs\myKCF\joaofaro\joao\configs\dut_hog18_conf.yaml
experiment.name=dut_hog18_conf
experiment.description=DUT AUAV video14 image sequence with 18-channel FHOG and confidence-controlled update
input.type=image_sequence
video=
image_dir=C:/Users/yala5/Desktop/auav_data/dut_auav_data/V0/video14
image_extension=.jpg
image_start_index=1
image_index_digits=5
annotation=C:/Users/yala5/Desktop/auav_data/dut_auav_data/V0GT/video14_gt.txt
save_video=true
output_video=D:/code/cpp/vs/myKCF/joaofaro/joao/run/output_video/20260608_1340.mp4
fixed_window=false
multiscale=true
hog.enabled=true
hog.channels=18
cn.enabled=false
cn.channels=0
lab.enabled=false
fusion.mode=concat
confidence.enabled=true
confidence.psr_exclusion_radius=5
confidence.eps=0.000
confidence.warmup_frames=5
confidence.ema_alpha=0.050
confidence.medium_ema_alpha=0.000
confidence.high_ratio=0.950
confidence.low_ratio=0.600
confidence.medium_lr_factor=0.300
confidence.low_displacement_threshold=0.500
confidence.low_displacement_damping=0.500
frame=1, load_ms=21.387, kcf_ms=0.000, target=valid, CLE=0.000, IoU=1.000, peak=0.000, PSR=0.000, APCE=0.000, psr_ema=0.000, apce_ema=0.000, confidence=warmup, displacement_ratio=0.000, lr=0.000, action=accept, template_updated=false, scale_updated=false, ema_updated=false
frame=2, load_ms=20.768, kcf_ms=10.582, target=valid, CLE=1.414, IoU=0.891, peak=0.829, PSR=112.670, APCE=105.299, psr_ema=0.000, apce_ema=0.000, confidence=warmup, displacement_ratio=0.006, lr=0.012, action=accept, template_updated=true, scale_updated=false, ema_updated=false
frame=3, load_ms=23.288, kcf_ms=9.522, target=valid, CLE=1.581, IoU=0.929, peak=0.731, PSR=106.197, APCE=73.083, psr_ema=0.000, apce_ema=0.000, confidence=warmup, displacement_ratio=0.014, lr=0.012, action=accept, template_updated=true, scale_updated=false, ema_updated=false
frame=4, load_ms=21.033, kcf_ms=9.452, target=valid, CLE=2.062, IoU=0.868, peak=0.689, PSR=69.853, APCE=80.721, psr_ema=0.000, apce_ema=0.000, confidence=warmup, displacement_ratio=0.008, lr=0.012, action=accept, template_updated=true, scale_updated=false, ema_updated=false
frame=5, load_ms=22.970, kcf_ms=9.933, target=valid, CLE=2.915, IoU=0.854, peak=0.674, PSR=58.013, APCE=73.171, psr_ema=0.000, apce_ema=0.000, confidence=warmup, displacement_ratio=0.019, lr=0.012, action=accept, template_updated=true, scale_updated=false, ema_updated=false
frame=6, load_ms=21.279, kcf_ms=9.899, target=valid, CLE=4.031, IoU=0.820, peak=0.614, PSR=55.304, APCE=58.133, psr_ema=80.408, apce_ema=78.081, confidence=warmup, displacement_ratio=0.009, lr=0.012, action=accept, template_updated=true, scale_updated=false, ema_updated=true
frame=7, load_ms=21.397, kcf_ms=10.190, target=valid, CLE=5.000, IoU=0.823, peak=0.611, PSR=50.969, APCE=51.667, psr_ema=80.408, apce_ema=78.081, confidence=medium, displacement_ratio=0.007, lr=0.004, action=accept, template_updated=true, scale_updated=true, ema_updated=false
frame=8, load_ms=21.162, kcf_ms=7.442, target=valid, CLE=7.632, IoU=0.679, peak=0.568, PSR=38.590, APCE=42.769, psr_ema=80.408, apce_ema=78.081, confidence=low, displacement_ratio=0.016, lr=0.000, action=damped, template_updated=false, scale_updated=false, ema_updated=false
frame=9, load_ms=21.002, kcf_ms=7.492, target=valid, CLE=7.906, IoU=0.670, peak=0.477, PSR=29.138, APCE=26.808, psr_ema=80.408, apce_ema=78.081, confidence=low, displacement_ratio=0.017, lr=0.000, action=damped, template_updated=false, scale_updated=false, ema_updated=false
frame=10, load_ms=21.060, kcf_ms=7.568, target=valid, CLE=8.902, IoU=0.623, peak=0.419, PSR=22.260, APCE=29.885, psr_ema=80.408, apce_ema=78.081, confidence=low, displacement_ratio=0.020, lr=0.000, action=damped, template_updated=false, scale_updated=false, ema_updated=false
frame=11, load_ms=21.320, kcf_ms=7.344, target=valid, CLE=4.000, IoU=0.847, peak=0.410, PSR=21.971, APCE=20.453, psr_ema=80.408, apce_ema=78.081, confidence=low, displacement_ratio=0.049, lr=0.000, action=damped, template_updated=false, scale_updated=false, ema_updated=false
frame=12, load_ms=21.663, kcf_ms=7.001, target=valid, CLE=2.000, IoU=0.896, peak=0.348, PSR=16.590, APCE=19.573, psr_ema=80.408, apce_ema=78.081, confidence=low, displacement_ratio=0.065, lr=0.000, action=damped, template_updated=false, scale_updated=false, ema_updated=false
frame=13, load_ms=21.497, kcf_ms=7.057, target=valid, CLE=6.021, IoU=0.748, peak=0.384, PSR=19.789, APCE=21.729, psr_ema=80.408, apce_ema=78.081, confidence=low, displacement_ratio=0.070, lr=0.000, action=damped, template_updated=false, scale_updated=false, ema_updated=false
frame=14, load_ms=21.393, kcf_ms=7.086, target=valid, CLE=3.536, IoU=0.838, peak=0.381, PSR=18.509, APCE=26.158, psr_ema=80.408, apce_ema=78.081, confidence=low, displacement_ratio=0.025, lr=0.000, action=damped, template_updated=false, scale_updated=false, ema_updated=false
frame=15, load_ms=21.350, kcf_ms=7.285, target=valid, CLE=4.031, IoU=0.814, peak=0.366, PSR=18.600, APCE=25.339, psr_ema=80.408, apce_ema=78.081, confidence=low, displacement_ratio=0.072, lr=0.000, action=damped, template_updated=false, scale_updated=false, ema_updated=false
frame=16, load_ms=21.242, kcf_ms=7.031, target=valid, CLE=2.121, IoU=0.886, peak=0.359, PSR=16.114, APCE=20.385, psr_ema=80.408, apce_ema=78.081, confidence=low, displacement_ratio=0.048, lr=0.000, action=damped, template_updated=false, scale_updated=false, ema_updated=false
