output_text=D:/code/cpp/vs/myKCF/joaofaro/joao/run/output_data/20260608_1845.txt
output_video=D:/code/cpp/vs/myKCF/joaofaro/joao/run/output_video/20260608_1845.mp4
effective_feature_channels=18
[ INFO:0@0.044] global videoio_registry.cpp:244 cv::`anonymous-namespace'::VideoBackendRegistry::VideoBackendRegistry VIDEOIO: Enabled backends(9, sorted by priority): FFMPEG(1000); GSTREAMER(990); INTEL_MFX(980); MSMF(970); DSHOW(960); CV_IMAGES(950); CV_MJPEG(940); UEYE(930); OBSENSOR(920)
[ INFO:0@0.053] global backend_plugin.cpp:383 cv::impl::getPluginCandidates Found 3 plugin(s) for FFMPEG
[ INFO:0@0.056] global plugin_loader.impl.hpp:67 cv::plugin::impl::DynamicLib::libraryLoad load D:\code\cpp\vs\myKCF\joaofaro\joao\out\build\vs2022-debug\opencv_videoio_ffmpeg4100_64d.dll => FAILED
[ INFO:0@0.066] global plugin_loader.impl.hpp:67 cv::plugin::impl::DynamicLib::libraryLoad load opencv_videoio_ffmpeg4100_64d.dll => FAILED
[ INFO:0@0.073] global plugin_loader.impl.hpp:67 cv::plugin::impl::DynamicLib::libraryLoad load opencv_videoio_ffmpeg4100_64.dll => OK
[ INFO:0@0.077] global backend_plugin.cpp:50 cv::impl::PluginBackend::initCaptureAPI Found entry: 'opencv_videoio_capture_plugin_init_v1'
[ INFO:0@0.081] global backend_plugin.cpp:169 cv::impl::PluginBackend::checkCompatibility Video I/O: initialized 'FFmpeg OpenCV Video I/O Capture plugin': built with OpenCV 4.10 (ABI/API = 1/1), current OpenCV version is '4.10.0' (ABI/API = 1/1)
[ INFO:0@0.089] global backend_plugin.cpp:69 cv::impl::PluginBackend::initCaptureAPI Video I/O: plugin is ready to use 'FFmpeg OpenCV Video I/O Capture plugin'
[ INFO:0@0.094] global backend_plugin.cpp:84 cv::impl::PluginBackend::initWriterAPI Found entry: 'opencv_videoio_writer_plugin_init_v1'
[ INFO:0@0.097] global backend_plugin.cpp:169 cv::impl::PluginBackend::checkCompatibility Video I/O: initialized 'FFmpeg OpenCV Video I/O Writer plugin': built with OpenCV 4.10 (ABI/API = 1/1), current OpenCV version is '4.10.0' (ABI/API = 1/1)
[ INFO:0@0.104] global backend_plugin.cpp:103 cv::impl::PluginBackend::initWriterAPI Video I/O: plugin is ready to use 'FFmpeg OpenCV Video I/O Writer plugin'
Running KCF evaluation
config=D:\code\cpp\vs\myKCF\joaofaro\joao\configs\dut_hog18_conf.yaml
experiment.name=dut_hog18_conf
experiment.description=DUT AUAV video14 image sequence with 18-channel FHOG and confidence-controlled update
input.type=image_sequence
video=
image_dir=C:/Users/yala5/Desktop/auav_data/dut_auav_data/V0/video14
image_extension=.jpg
image_start_index=1
image_index_digits=5
annotation=C:/Users/yala5/Desktop/auav_data/dut_auav_data/V0GT/video14_gt.txt
save_video=true
output_video=D:/code/cpp/vs/myKCF/joaofaro/joao/run/output_video/20260608_1845.mp4
fixed_window=false
multiscale=true
hog.enabled=true
hog.channels=18
cn.enabled=false
cn.channels=0
lab.enabled=false
fusion.mode=concat
confidence.enabled=true
confidence.psr_exclusion_radius=4
confidence.eps=0.000
confidence.warmup_frames=12
confidence.ema_alpha=0.080
confidence.medium_ema_alpha=0.020
confidence.high_ratio=0.900
confidence.low_ratio=0.350
confidence.hard_low_ratio=0.200
confidence.medium_lr_factor=0.300
confidence.soft_low_position_damping=1.000
confidence.medium_scale_smoothing=0.500
confidence.hard_low_displacement_threshold=0.500
confidence.hard_low_position_damping=0.500
frame=1, load_ms=21.214, kcf_ms=0.000, target=valid, CLE=0.000, IoU=1.000, peak=0.000, PSR=0.000, APCE=0.000, psr_ema=0.000, apce_ema=0.000, confidence=warmup, displacement_ratio=0.000, lr=0.000, action=accept, template_updated=false, scale_updated=false, ema_updated=false
frame=2, load_ms=22.266, kcf_ms=10.266, target=valid, CLE=1.414, IoU=0.891, peak=0.829, PSR=105.394, APCE=105.299, psr_ema=0.000, apce_ema=0.000, confidence=warmup, displacement_ratio=0.006, lr=0.012, action=accept, template_updated=true, scale_updated=false, ema_updated=false
frame=3, load_ms=21.301, kcf_ms=9.964, target=valid, CLE=1.581, IoU=0.929, peak=0.731, PSR=76.661, APCE=73.083, psr_ema=0.000, apce_ema=0.000, confidence=warmup, displacement_ratio=0.014, lr=0.012, action=accept, template_updated=true, scale_updated=false, ema_updated=false
frame=4, load_ms=21.518, kcf_ms=10.061, target=valid, CLE=2.062, IoU=0.868, peak=0.689, PSR=57.336, APCE=80.721, psr_ema=0.000, apce_ema=0.000, confidence=warmup, displacement_ratio=0.008, lr=0.012, action=accept, template_updated=true, scale_updated=false, ema_updated=false
frame=5, load_ms=21.760, kcf_ms=9.518, target=valid, CLE=2.915, IoU=0.854, peak=0.674, PSR=52.981, APCE=73.171, psr_ema=0.000, apce_ema=0.000, confidence=warmup, displacement_ratio=0.019, lr=0.012, action=accept, template_updated=true, scale_updated=false, ema_updated=false
frame=6, load_ms=21.665, kcf_ms=10.184, target=valid, CLE=4.031, IoU=0.820, peak=0.614, PSR=49.105, APCE=58.133, psr_ema=0.000, apce_ema=0.000, confidence=warmup, displacement_ratio=0.009, lr=0.012, action=accept, template_updated=true, scale_updated=false, ema_updated=false
frame=7, load_ms=21.164, kcf_ms=9.706, target=valid, CLE=5.000, IoU=0.823, peak=0.611, PSR=42.834, APCE=51.667, psr_ema=0.000, apce_ema=0.000, confidence=warmup, displacement_ratio=0.007, lr=0.012, action=accept, template_updated=true, scale_updated=true, ema_updated=false
frame=8, load_ms=21.917, kcf_ms=9.815, target=valid, CLE=6.801, IoU=0.697, peak=0.570, PSR=34.846, APCE=43.210, psr_ema=0.000, apce_ema=0.000, confidence=warmup, displacement_ratio=0.016, lr=0.012, action=accept, template_updated=true, scale_updated=false, ema_updated=false
frame=9, load_ms=21.135, kcf_ms=9.426, target=valid, CLE=6.519, IoU=0.722, peak=0.484, PSR=25.486, APCE=27.788, psr_ema=0.000, apce_ema=0.000, confidence=warmup, displacement_ratio=0.016, lr=0.012, action=accept, template_updated=true, scale_updated=false, ema_updated=false
frame=10, load_ms=21.038, kcf_ms=9.537, target=valid, CLE=7.500, IoU=0.673, peak=0.452, PSR=20.945, APCE=34.671, psr_ema=0.000, apce_ema=0.000, confidence=warmup, displacement_ratio=0.016, lr=0.012, action=accept, template_updated=true, scale_updated=false, ema_updated=false
frame=11, load_ms=21.284, kcf_ms=9.443, target=valid, CLE=3.162, IoU=0.871, peak=0.440, PSR=20.034, APCE=27.110, psr_ema=0.000, apce_ema=0.000, confidence=warmup, displacement_ratio=0.024, lr=0.012, action=accept, template_updated=true, scale_updated=false, ema_updated=false
frame=12, load_ms=21.497, kcf_ms=9.384, target=valid, CLE=1.000, IoU=0.896, peak=0.399, PSR=16.999, APCE=25.928, psr_ema=0.000, apce_ema=0.000, confidence=warmup, displacement_ratio=0.028, lr=0.012, action=accept, template_updated=true, scale_updated=false, ema_updated=false
frame=13, load_ms=21.178, kcf_ms=9.556, target=valid, CLE=6.021, IoU=0.748, peak=0.415, PSR=18.626, APCE=29.933, psr_ema=43.437, apce_ema=52.559, confidence=warmup, displacement_ratio=0.021, lr=0.012, action=accept, template_updated=true, scale_updated=false, ema_updated=true
frame=14, load_ms=21.187, kcf_ms=9.460, target=valid, CLE=3.536, IoU=0.838, peak=0.410, PSR=19.562, APCE=31.021, psr_ema=42.960, apce_ema=52.129, confidence=medium, displacement_ratio=0.018, lr=0.004, action=accept, template_updated=true, scale_updated=false, ema_updated=true
frame=15, load_ms=21.399, kcf_ms=9.621, target=valid, CLE=3.640, IoU=0.857, peak=0.388, PSR=17.893, APCE=23.029, psr_ema=42.458, apce_ema=51.547, confidence=medium, displacement_ratio=0.043, lr=0.004, action=accept, template_updated=true, scale_updated=false, ema_updated=true
frame=16, load_ms=20.962, kcf_ms=10.013, target=valid, CLE=1.581, IoU=0.886, peak=0.402, PSR=17.687, APCE=25.748, psr_ema=41.963, apce_ema=51.031, confidence=medium, displacement_ratio=0.020, lr=0.004, action=accept, template_updated=true, scale_updated=false, ema_updated=true
frame=17, load_ms=21.258, kcf_ms=9.398, target=valid, CLE=1.000, IoU=0.896, peak=0.411, PSR=16.372, APCE=25.016, psr_ema=41.451, apce_ema=50.510, confidence=medium, displacement_ratio=0.018, lr=0.004, action=accept, template_updated=true, scale_updated=false, ema_updated=true
frame=18, load_ms=21.532, kcf_ms=7.093, target=valid, CLE=1.803, IoU=0.866, peak=0.389, PSR=14.440, APCE=19.812, psr_ema=41.451, apce_ema=50.510, confidence=soft_low, displacement_ratio=0.045, lr=0.000, action=accept, template_updated=false, scale_updated=false, ema_updated=false
frame=19, load_ms=21.906, kcf_ms=9.454, target=valid, CLE=2.121, IoU=0.821, peak=0.405, PSR=15.380, APCE=20.209, psr_ema=40.930, apce_ema=49.904, confidence=medium, displacement_ratio=0.043, lr=0.004, action=accept, template_updated=true, scale_updated=false, ema_updated=true
frame=20, load_ms=21.912, kcf_ms=9.598, target=valid, CLE=2.550, IoU=0.907, peak=0.418, PSR=16.281, APCE=22.298, psr_ema=40.437, apce_ema=49.352, confidence=medium, displacement_ratio=0.018, lr=0.004, action=accept, template_updated=true, scale_updated=false, ema_updated=true
frame=21, load_ms=20.656, kcf_ms=9.258, target=valid, CLE=3.202, IoU=0.828, peak=0.387, PSR=16.037, APCE=19.116, psr_ema=39.949, apce_ema=48.748, confidence=medium, displacement_ratio=0.024, lr=0.004, action=accept, template_updated=true, scale_updated=false, ema_updated=true
frame=22, load_ms=21.237, kcf_ms=7.035, target=valid, CLE=0.707, IoU=0.883, peak=0.384, PSR=13.357, APCE=17.247, psr_ema=39.949, apce_ema=48.748, confidence=soft_low, displacement_ratio=0.059, lr=0.000, action=accept, template_updated=false, scale_updated=false, ema_updated=false
frame=23, load_ms=21.336, kcf_ms=7.206, target=valid, CLE=0.707, IoU=0.821, peak=0.388, PSR=13.745, APCE=21.583, psr_ema=39.949, apce_ema=48.748, confidence=soft_low, displacement_ratio=0.019, lr=0.000, action=accept, template_updated=false, scale_updated=false, ema_updated=false
frame=24, load_ms=21.466, kcf_ms=7.143, target=valid, CLE=2.062, IoU=0.768, peak=0.339, PSR=11.718, APCE=15.739, psr_ema=39.949, apce_ema=48.748, confidence=soft_low, displacement_ratio=0.039, lr=0.000, action=accept, template_updated=false, scale_updated=false, ema_updated=false
